step,epoch,batch_idx,loss,lr,wall_time
8700,3,1563,0.166149,3.538012e-04,5511.01
8750,3,1613,0.170754,3.529097e-04,5540.81
8800,3,1663,0.178096,3.520183e-04,5570.44
8850,3,1713,0.169409,3.511268e-04,5600.09
8900,3,1763,0.177961,3.502353e-04,5629.52
8950,3,1813,0.172804,3.493439e-04,5659.36
9000,3,1863,0.175521,3.484524e-04,5689.07
9050,3,1913,0.186494,3.475610e-04,5718.60
9100,3,1963,0.171270,3.466695e-04,5748.25
9150,3,2013,0.175910,3.457781e-04,5777.74
9200,3,2063,0.164497,3.448866e-04,5807.19
9250,3,2113,0.170914,3.439952e-04,5836.99
9300,3,2163,0.182996,3.431037e-04,5866.93
9350,3,2213,0.182209,3.422122e-04,5896.84
9400,3,2263,0.183172,3.413208e-04,5926.42
9450,3,2313,0.180015,3.404293e-04,5956.12
9500,3,2363,0.175827,3.395379e-04,5985.79
9550,3,2413,0.166546,3.386464e-04,6015.24
9600,3,2463,0.173690,3.377550e-04,6044.86
9650,3,2513,0.177387,3.368635e-04,6074.46
9700,3,2563,0.170477,3.359720e-04,6104.03
9750,3,2613,0.180420,3.350806e-04,6133.65
9800,3,2663,0.179200,3.341891e-04,6163.10
9850,3,2713,0.174770,3.332977e-04,6192.97
9900,3,2763,0.174903,3.324062e-04,6222.49
9950,3,2813,0.174846,3.315148e-04,6252.04
10000,3,2863,0.179654,3.306233e-04,6281.61
10050,3,2913,0.170689,3.297318e-04,6311.51
10100,3,2963,0.189953,3.288404e-04,6341.22
10150,3,3013,0.183533,3.279489e-04,6370.99
10200,3,3063,0.173696,3.270575e-04,6400.77
10250,3,3113,0.167223,3.261660e-04,6430.43
10300,3,3163,0.174375,3.252746e-04,6460.17
10350,3,3213,0.166588,3.243831e-04,6489.72
10400,3,3263,0.179554,3.234917e-04,6519.32
10450,3,3313,0.185957,3.226002e-04,6549.24
10500,3,3363,0.179619,3.217087e-04,6578.82
10550,3,3413,0.174999,3.208173e-04,6608.60
10600,3,3463,0.172077,3.199258e-04,6638.45
10650,3,3513,0.175979,3.190344e-04,6668.05
10700,3,3563,0.171319,3.181429e-04,6697.44
10704,3,3567,0.189399,3.180716e-04,6699.60
10750,4,45,0.138673,3.172515e-04,6897.62
10800,4,95,0.146979,3.163600e-04,6927.26
10850,4,145,0.130586,3.154685e-04,6956.97
10900,4,195,0.127929,3.145771e-04,6986.67
10950,4,245,0.129296,3.136856e-04,7016.50
11000,4,295,0.135805,3.127942e-04,7046.25
11050,4,345,0.146087,3.119027e-04,7075.67
