step,epoch,batch_idx,loss,lr,wall_time
23250,7,1841,0.061208,1.766629e-04,14800.21
23300,7,1891,0.057948,1.759522e-04,14829.91
23350,7,1941,0.061999,1.752416e-04,14859.56
23400,7,1991,0.064617,1.745310e-04,14889.21
23450,7,2041,0.054751,1.738204e-04,14918.73
23500,7,2091,0.053845,1.731097e-04,14948.35
23550,7,2141,0.054617,1.723991e-04,14977.94
23600,7,2191,0.056931,1.716885e-04,15007.71
23650,7,2241,0.058578,1.709778e-04,15037.49
23700,7,2291,0.060090,1.702672e-04,15067.12
23750,7,2341,0.058261,1.695566e-04,15096.74
23800,7,2391,0.055614,1.688459e-04,15126.24
23850,7,2441,0.054951,1.681353e-04,15155.88
23900,7,2491,0.060323,1.674247e-04,15185.76
23950,7,2541,0.052869,1.667140e-04,15215.34
24000,7,2591,0.056265,1.660034e-04,15244.96
24050,7,2641,0.057079,1.652928e-04,15274.82
24100,7,2691,0.055372,1.645821e-04,15304.49
24150,7,2741,0.058564,1.638715e-04,15334.24
24200,7,2791,0.057813,1.631609e-04,15363.85
24250,7,2841,0.055144,1.624503e-04,15393.35
24300,7,2891,0.055742,1.617396e-04,15422.83
24350,7,2941,0.062042,1.610290e-04,15452.28
24400,7,2991,0.065690,1.603184e-04,15481.78
24450,7,3041,0.047458,1.596077e-04,15511.53
24500,7,3091,0.058286,1.588971e-04,15541.03
24550,7,3141,0.057774,1.581865e-04,15570.53
24600,7,3191,0.058493,1.574758e-04,15600.18
24650,7,3241,0.055798,1.567652e-04,15629.76
24700,7,3291,0.055980,1.560546e-04,15659.49
24750,7,3341,0.052875,1.553439e-04,15689.31
24800,7,3391,0.059397,1.546333e-04,15718.87
24850,7,3441,0.061824,1.539227e-04,15748.46
24900,7,3491,0.056053,1.532121e-04,15777.89
24950,7,3541,0.056427,1.525014e-04,15807.58
24976,7,3567,0.065035,1.521319e-04,15822.72
25000,8,23,0.052217,1.517908e-04,16003.13
25050,8,73,0.051674,1.510802e-04,16032.56
25100,8,123,0.043590,1.503695e-04,16062.11
25150,8,173,0.050744,1.496589e-04,16091.62
25200,8,223,0.053222,1.489483e-04,16121.01
25250,8,273,0.053326,1.482376e-04,16150.52
25300,8,323,0.055749,1.475270e-04,16180.36
25350,8,373,0.050763,1.468164e-04,16210.29
25400,8,423,0.049475,1.461057e-04,16239.92
25450,8,473,0.053029,1.453951e-04,16269.71
25500,8,523,0.044483,1.446845e-04,16299.25
25550,8,573,0.053288,1.439738e-04,16328.71
25600,8,623,0.057749,1.432632e-04,16358.22
25650,8,673,0.051762,1.425526e-04,16387.86
25700,8,723,0.047106,1.418420e-04,16417.59
25750,8,773,0.050270,1.411313e-04,16447.51
25800,8,823,0.052150,1.404207e-04,16476.98
25850,8,873,0.054461,1.397101e-04,16506.05
25900,8,923,0.054005,1.389994e-04,16535.47
25950,8,973,0.050649,1.382888e-04,16565.11
26000,8,1023,0.052901,1.375782e-04,16594.76
26050,8,1073,0.052032,1.368675e-04,16624.19
26100,8,1123,0.055095,1.361569e-04,16653.79
26150,8,1173,0.054725,1.354463e-04,16683.47
26200,8,1223,0.048442,1.347356e-04,16713.13
26250,8,1273,0.048929,1.340250e-04,16742.84
26300,8,1323,0.045558,1.333144e-04,16772.30
26350,8,1373,0.049447,1.326038e-04,16801.77
26400,8,1423,0.054076,1.318931e-04,16831.38
26450,8,1473,0.050063,1.311825e-04,16860.64
26500,8,1523,0.050603,1.304719e-04,16890.22
26550,8,1573,0.054867,1.297612e-04,16920.04
26600,8,1623,0.053356,1.290506e-04,16949.41
26650,8,1673,0.052304,1.283400e-04,16978.85
26700,8,1723,0.050199,1.276293e-04,17008.17
26750,8,1773,0.043157,1.269187e-04,17037.69
26800,8,1823,0.049405,1.262081e-04,17067.39
