step,epoch,batch_idx,loss,lr,wall_time
12000,4,1829,0.070736,3.278443e-04,7705.21
12050,4,1879,0.068341,3.270958e-04,7733.56
12100,4,1929,0.066330,3.263473e-04,7762.47
12150,4,1979,0.063598,3.255988e-04,7790.83
12200,4,2029,0.066808,3.248503e-04,7819.35
12250,4,2079,0.073111,3.241018e-04,7847.87
12300,4,2129,0.063754,3.233533e-04,7876.32
12350,4,2179,0.067231,3.226048e-04,7904.88
12400,4,2229,0.060544,3.218563e-04,7933.19
12450,4,2279,0.065567,3.211078e-04,7961.60
12500,4,2329,0.063606,3.203593e-04,7990.16
12550,4,2379,0.065764,3.196108e-04,8018.81
12600,4,2429,0.069254,3.188623e-04,8047.41
12650,4,2479,0.078078,3.181138e-04,8075.86
12700,4,2529,0.068929,3.173653e-04,8104.43
12750,4,2579,0.073350,3.166168e-04,8132.80
12800,4,2629,0.064127,3.158683e-04,8161.31
12850,4,2679,0.076593,3.151198e-04,8189.74
12900,4,2729,0.067507,3.143713e-04,8218.08
12950,4,2779,0.060818,3.136228e-04,8246.60
13000,4,2829,0.069917,3.128743e-04,8275.07
13050,4,2879,0.078349,3.121257e-04,8303.74
13100,4,2929,0.064608,3.113772e-04,8332.20
13150,4,2979,0.076877,3.106287e-04,8360.60
13200,4,3029,0.073327,3.098802e-04,8389.09
13250,4,3079,0.062668,3.091317e-04,8417.76
13300,4,3129,0.068839,3.083832e-04,8446.33
13350,4,3179,0.064486,3.076347e-04,8474.87
13400,4,3229,0.066986,3.068862e-04,8503.56
13450,4,3279,0.070613,3.061377e-04,8532.11
13500,4,3329,0.065132,3.053892e-04,8560.68
13550,4,3379,0.069952,3.046407e-04,8589.11
13560,4,3389,0.084848,3.044910e-04,8594.31
13600,5,39,0.061736,3.038922e-04,8703.70
13650,5,89,0.057658,3.031437e-04,8732.31
13700,5,139,0.062398,3.023952e-04,8760.99
13750,5,189,0.059846,3.016467e-04,8789.58
13800,5,239,0.055464,3.008982e-04,8818.22
13850,5,289,0.058111,3.001497e-04,8846.72
13900,5,339,0.060158,2.994012e-04,8875.18
13950,5,389,0.056619,2.986527e-04,8903.77
14000,5,439,0.054871,2.979042e-04,8932.37
14050,5,489,0.058634,2.971557e-04,8960.70
14100,5,539,0.052103,2.964072e-04,8988.96
14150,5,589,0.061687,2.956587e-04,9017.69
14200,5,639,0.052411,2.949102e-04,9046.13
14250,5,689,0.055676,2.941617e-04,9074.49
14300,5,739,0.059301,2.934132e-04,9102.92
14350,5,789,0.057399,2.926647e-04,9131.34
14400,5,839,0.056448,2.919162e-04,9159.77
14450,5,889,0.066003,2.911677e-04,9188.37
14500,5,939,0.059776,2.904192e-04,9216.71
14550,5,989,0.060291,2.896707e-04,9245.42
14600,5,1039,0.059949,2.889222e-04,9274.13
14650,5,1089,0.057239,2.881737e-04,9302.59
14700,5,1139,0.058780,2.874251e-04,9331.15
